feature,start_hour,window_label,center_hour,center_hour_mod,W_obs_full,W_boot_mean,W_boot_std,W_null_mean,W_null_std,W_t_stat,W_p_ttest,W_n_null_valid
EVNspCount_z,10.0,010.0-013.0,11.5,11.5,-0.04834956153347817,-0.00989274543183174,0.08105744043700422,0.013627626664299793,0.10749954165633269,-8.153428261792408,3.902784768538825e-14,200
TFSD_z,10.0,010.0-013.0,11.5,11.5,-0.11024524238236046,-0.04326734365475433,0.06791977220681854,0.009872413208263667,0.11682128945871069,-14.541186662449965,4.0820704219857134e-33,200
H_Havrda_z,10.0,010.0-013.0,11.5,11.5,0.03686426159510121,0.010699873728494467,0.08908278865865318,-0.001993801572290601,0.0994059939259546,5.528197824751865,1.0075573139763564e-07,200
H_Renyi_z,10.0,010.0-013.0,11.5,11.5,0.2191864231600255,0.11139206531263873,0.09483522903752553,-0.0071895188012668166,0.154562635172425,20.7128926703082,1.4824128727555677e-51,200
H_pairedShannon_z,10.0,010.0-013.0,11.5,11.5,0.2060521999718628,0.1499088133890195,0.08329383850211573,-0.012989906741610926,0.1537291839341111,20.150521203426077,6.104307658277063e-50,200
H_gamma_z,10.0,010.0-013.0,11.5,11.5,0.007772776756829864,0.00817131552108648,0.08526360024070359,0.004707256866396949,0.14261821237741498,0.30397939593451606,0.7614611986853184,200
H_GiniSimpson_z,10.0,010.0-013.0,11.5,11.5,0.0022030930184959324,0.06776506728734609,0.07353312735422905,-0.013274332858936845,0.10917525646411005,2.0048851997600075,0.04633047057275589,200
RAOQ_z,10.0,010.0-013.0,11.5,11.5,0.32478657739299854,0.35644720769054977,0.09979242069925187,-0.0011832228567445046,0.1288110836495595,35.788140226457266,1.2132145356163646e-88,200
AGI_z,10.0,010.0-013.0,11.5,11.5,-0.10720867302091373,0.020294682972556374,0.07469422041310574,-0.0005037378631963974,0.07339791883900101,-20.55965194370073,4.067853031617809e-51,200
nROI_z,10.0,010.0-013.0,11.5,11.5,-0.0068243265225675885,0.08936374434026914,0.0845456661923935,0.005973654230124834,0.15115682413491868,-1.1973708798811946,0.23258635966346466,200
aROI_z,10.0,010.0-013.0,11.5,11.5,0.26448132797734636,0.17153637973881725,0.08436384732600107,-0.0030525330922294464,0.1534365236655002,24.658406335082038,2.0546051466136462e-62,200
ZCR_z,10.0,010.0-013.0,11.5,11.5,0.1753529185517127,0.24066032094144454,0.10159606450383712,0.002029543262542368,0.23388514042484224,10.480198424106096,9.56720399814647e-21,200
MEANt_z,10.0,010.0-013.0,11.5,11.5,-0.01573672874668214,0.014287983489599945,0.07900037526001133,0.008389823558816942,0.06815205829005928,-5.006466178691694,1.2179016163325112e-06,200
VARt_z,10.0,010.0-013.0,11.5,11.5,0.12643838884833372,0.006756284923943806,0.04786940851318379,0.0004061836564090873,0.07185009282189835,24.806711707390587,8.338221966910593e-63,200
SKEWt_z,10.0,010.0-013.0,11.5,11.5,0.08157274579660337,-0.023482481235375947,0.0630934672561251,7.825622450550074e-05,0.07910549389653676,14.569229864397478,3.346739395614159e-33,200
KURTt_z,10.0,010.0-013.0,11.5,11.5,0.08944266994482776,-0.0230526644103802,0.06750929229321159,3.192665042494241e-05,0.07100456448033583,17.808134831081453,4.707189394683952e-43,200
LEQt_z,10.0,010.0-013.0,11.5,11.5,-0.13000027628091285,0.001533142758123346,0.08118802676966483,0.0033451672022702557,0.1047802821756373,-17.997559344082347,1.2790099771068622e-43,200
BGNt_z,10.0,010.0-013.0,11.5,11.5,0.010975412985924533,-0.04388628758790111,0.06150162432969914,-0.006904142295976345,0.11765312256832215,2.1491575418391657,0.0328293946449343,200
SNRt_z,10.0,010.0-013.0,11.5,11.5,0.04854306451340196,-0.07268485736312616,0.0581617853054414,-0.004795974337181478,0.09197922974558487,8.20106804058787,2.903469377680881e-14,200
MED_z,10.0,010.0-013.0,11.5,11.5,-0.11368409137530631,-0.006474813273689183,0.06904541358284573,-0.004825495810928437,0.06592406731897427,-23.35251881276463,6.506659971521279e-59,200
Ht_z,10.0,010.0-013.0,11.5,11.5,-0.15522046222245522,-0.10168306226422782,0.08477180646192255,0.0027384775395601696,0.1820102322220998,-12.273358051481738,3.7858368195615504e-26,200
ACTtFraction_z,10.0,010.0-013.0,11.5,11.5,-0.01349721278495586,0.0457447568232952,0.08245826364456393,-0.006174156143576328,0.11154777302024714,-0.9284242741794144,0.3543122758297245,200
ACTtCount_z,10.0,010.0-013.0,11.5,11.5,0.18184394992975603,0.04598007463873134,0.060249978481633014,-0.005215427910605656,0.10062764665200938,26.289187704622748,1.1802592098462984e-66,200
ACTtMean_z,10.0,010.0-013.0,11.5,11.5,-0.16175601294838418,-0.06617622227775188,0.07941194715012125,0.0016960476424897474,0.10808850045392206,-21.385819945201685,1.8203658306877823e-53,200
EVNtFraction_z,10.0,010.0-013.0,11.5,11.5,-0.031970778570932376,0.03681762878773067,0.07209402932837762,-0.006318975722967075,0.12284843571184643,-2.9529987318686763,0.003525783847447498,200
EVNtMean_z,10.0,010.0-013.0,11.5,11.5,-0.026077717689140627,0.0022389394813102743,0.06917008186611666,0.0012300113762970977,0.07542063531482601,-5.120476729047173,7.169592224819075e-07,200
EVNtCount_z,10.0,010.0-013.0,11.5,11.5,-0.0031377642963468446,0.028939821652565922,0.07859075419905677,0.0022745500508319534,0.08679226213847437,-0.8818952479190774,0.37889742958512285,200
MEANf_z,10.5,010.5-013.5,12.0,12.0,0.02312064532790184,-0.0014934216323420756,0.06869118015550547,-0.0017276225836098799,0.07455949052955195,4.713116631076211,4.5773634148372625e-06,200
VARf_z,10.5,010.5-013.5,12.0,12.0,-0.0874685281425098,-0.005745142166184077,0.07773996856381245,-0.0021415663467993125,0.07195728239069145,-16.769747633381293,6.292531770911397e-40,200
SKEWf_z,10.5,010.5-013.5,12.0,12.0,0.13185698543792157,0.10029499823608758,0.12184808900707716,0.0043563155277333235,0.17161729723611321,10.506701801192353,7.986208521273218e-21,200
KURTf_z,10.5,010.5-013.5,12.0,12.0,-0.0012728368705754712,0.08154281437163631,0.08154583084254607,0.0035587739981071662,0.12569435067023435,-0.543614695661763,0.5873151123841437,200
NBPEAKS_z,10.5,010.5-013.5,12.0,12.0,-0.17823606724895702,-0.019045642910115557,0.07522823985405325,-0.00477937943614731,0.12695089014934788,-19.322810584518894,1.5507771457568529e-47,200
LEQf_z,10.5,010.5-013.5,12.0,12.0,-0.013046134686564206,-0.00702061516991746,0.07411037132308478,0.0031679282508811062,0.10510862418170501,-2.1815667254540356,0.03031331255542244,200
ENRf_z,10.5,010.5-013.5,12.0,12.0,-0.1480660527206192,-0.012217937380578088,0.06593926496008408,0.0018550713455866422,0.10291952100059715,-20.600609571377383,3.105097236430834e-51,200
BGNf_z,10.5,010.5-013.5,12.0,12.0,-0.05201848563779868,-0.052375007213149125,0.07544953570457674,0.008649030844696391,0.11992193308275159,-7.154389726676111,1.5751742323003487e-11,200
SNRf_z,10.5,010.5-013.5,12.0,12.0,-0.025128784021398974,-0.020373770675775407,0.06366800573204388,-0.006767077239761422,0.09578667101499169,-2.7109591014856,0.00729528977651407,200
Hf_z,10.5,010.5-013.5,12.0,12.0,0.338633407103312,0.183435689969267,0.09149700668304396,-0.0021601025625883276,0.17793663704108278,27.085754308538885,1.1295940885437158e-68,200
EAS_z,10.5,010.5-013.5,12.0,12.0,-0.11806417502627689,-0.15938610446888155,0.07054912320098095,-0.004747959668421407,0.18469092656553512,-8.676838195351511,1.4506153749273831e-15,200
ECU_z,10.5,010.5-013.5,12.0,12.0,-0.13510836394116313,-0.12835599164251346,0.061975190513146046,-0.0046774311523588566,0.1361884173262103,-13.54426446274596,4.777650719859023e-30,200
ECV_z,10.5,010.5-013.5,12.0,12.0,-0.22938583269028215,-0.16434513248855837,0.06385575817750326,0.00868426129122123,0.1608461117608014,-20.931930030411195,3.519065017579738e-52,200
EPS_z,10.5,010.5-013.5,12.0,12.0,-0.057125235801414216,-0.05140062475229727,0.0628131429562779,-0.0014476055179594798,0.1330041358486639,-5.920121157529224,1.3894726363941338e-08,200
EPS_KURT_z,10.5,010.5-013.5,12.0,12.0,-0.14641915401056033,-0.1325044904363904,0.08378306589493245,-0.01233125336034565,0.16806678744359332,-11.282950696806358,3.831469674304321e-23,200
EPS_SKEW_z,10.5,010.5-013.5,12.0,12.0,-0.17352295881825794,-0.1634715003163526,0.08953106115769946,-0.017509695787657806,0.195911266507916,-11.262041046477576,4.429128137741136e-23,200
ACI_z,10.5,010.5-013.5,12.0,12.0,-0.17557409428676035,-0.01650717440464523,0.07255636384188707,-0.007350860340317135,0.06936836400792,-34.29568829476213,1.7955786000365352e-85,200
NDSI_z,10.5,010.5-013.5,12.0,12.0,0.29094865783949553,0.35964375040615715,0.15060477866804545,-0.00472356752231057,0.2576049000005172,16.231976609251642,2.7035275344499125e-38,200
rBA_z,10.5,010.5-013.5,12.0,12.0,0.10618870102608927,-0.008581840043547765,0.06438867847848127,0.0018092366296900586,0.07225563019171108,20.429529683842027,9.606380640250183e-51,200
AnthroEnergy_z,10.5,010.5-013.5,12.0,12.0,-0.032135340572840496,-0.03781412568611555,0.07169173575350196,0.003648479569695416,0.064858481375796,-7.802520608812628,3.360572917940107e-13,200
BioEnergy_z,10.5,010.5-013.5,12.0,12.0,-0.017206698340184595,0.006350421139404898,0.05787683665334464,0.0067323860594491695,0.07080488190747394,-4.781446832013235,3.3799624890821745e-06,200
BI_z,10.5,010.5-013.5,12.0,12.0,0.06761215018418666,0.0219949844760668,0.09860898929166222,0.005451481000315933,0.28442397533984565,3.0907542622234767,0.0022825030376112127,200
ROU_z,10.5,010.5-013.5,12.0,12.0,-0.04007650070790305,0.009905959078661729,0.06860631616576297,0.0038834577275543456,0.07345261107810394,-8.463792982753988,5.601912102858066e-15,200
ADI_z,10.5,010.5-013.5,12.0,12.0,0.07079310995846645,-0.006256766644904628,0.08892260697200449,0.0013267268727263114,0.19144996932791103,5.13138244073547,6.812262059280527e-07,200
AEI_z,10.5,010.5-013.5,12.0,12.0,0.02740275798394513,-0.07738000946616787,0.07677132840934106,0.0027146262216941708,0.14505469593130654,2.4069741791995223,0.016998813935769727,200
LFC_z,10.5,010.5-013.5,12.0,12.0,-0.09249163807051468,-0.13028768885965702,0.08732197618968479,0.01836803704616152,0.17295283673881442,-9.064856005052961,1.194612082788302e-16,200
MFC_z,10.5,010.5-013.5,12.0,12.0,-0.11844683108208238,-0.1731445977629958,0.07499882366606021,0.013702816074921343,0.1737446270030271,-10.75646634350297,1.4472610612232475e-21,200
HFC_z,10.5,010.5-013.5,12.0,12.0,0.061006530939402344,-0.010328651772765755,0.07972224396900386,-0.005730860109064753,0.13633270487642232,6.922838039756475,5.955938945135517e-11,200
ACTspFract_z,10.5,010.5-013.5,12.0,12.0,0.030904781737442794,-0.009931515304768048,0.07298708677622776,0.008675663048422778,0.1120433483108168,2.8057641621353078,0.005518174522539637,200
ACTspCount_z,10.5,010.5-013.5,12.0,12.0,-0.0705040145741197,-0.030242204185331925,0.06849010440214363,0.0026687321425592357,0.11209348793742208,-9.231748668628196,4.0277655825045624e-17,200
ACTspMean_z,10.5,010.5-013.5,12.0,12.0,-0.18065714924642343,-0.14414093762604274,0.08892940921450669,-0.01046670589590607,0.18682549824344427,-12.882911349657663,5.15100514408907e-28,200
EVNspFract_z,10.5,010.5-013.5,12.0,12.0,0.18588218645573829,0.05087157103809809,0.08446654733834962,-0.003518100984077464,0.09526699671846584,28.115975567731052,3.1034045603513946e-71,200
EVNspMean_z,10.5,010.5-013.5,12.0,12.0,-0.04432399554106559,0.009802118579494796,0.06179742582419225,-0.006053419210591904,0.0725521069797527,-7.459847872025939,2.6266054267108757e-12,200
EVNspCount_z,10.5,010.5-013.5,12.0,12.0,-0.15793218934573827,0.01251751595539703,0.08630590863668124,0.004021240833526509,0.11144337919715828,-20.551847860532266,4.282756819097961e-51,200
TFSD_z,10.5,010.5-013.5,12.0,12.0,0.01195068830824899,-0.003510366655661286,0.07741246827445081,-0.015372440659822151,0.11267497257745149,3.4293986205813534,0.0007353015937882093,200
H_Havrda_z,10.5,010.5-013.5,12.0,12.0,-0.004392700030791455,0.0175445739426784,0.06912127163820887,0.00015216150754181624,0.10229317078474426,-0.6283317622584954,0.5305070947479684,200
H_Renyi_z,10.5,010.5-013.5,12.0,12.0,0.1307137198706849,0.13951974399104636,0.08568355428139031,-0.01250816759315234,0.15581058079005636,12.999523822643889,2.2590479070343373e-28,200
H_pairedShannon_z,10.5,010.5-013.5,12.0,12.0,0.3040073678932442,0.2119819868191695,0.08337603329069683,-0.02023247328429307,0.16186481090073315,28.328849136714656,9.324474685978975e-72,200
H_gamma_z,10.5,010.5-013.5,12.0,12.0,0.026767498218697495,0.02652216339291628,0.07505920866106806,-0.019766552551786477,0.11113919684130895,5.921320972450672,1.3808817847736048e-08,200
H_GiniSimpson_z,10.5,010.5-013.5,12.0,12.0,0.038274992309635054,0.07398973874679533,0.06020810736420648,-0.012372893756513443,0.10270362470158365,6.974138214536654,4.445371813964084e-11,200
RAOQ_z,10.5,010.5-013.5,12.0,12.0,0.4036188689229304,0.35656265223445066,0.10493150604555351,0.004258346527111057,0.13795073726701146,40.94077916781309,6.997308300565264e-99,200
AGI_z,10.5,010.5-013.5,12.0,12.0,-0.0011954990871849882,0.013094195986309409,0.0858511142490175,-0.012099582990549342,0.0742450545584616,2.0770007420830363,0.039085496459057,200
nROI_z,10.5,010.5-013.5,12.0,12.0,0.02357178061893625,0.07902120823395169,0.09784332819102708,0.010235540405207733,0.1365448805776529,1.3812522081774066,0.16875041680658281,200
aROI_z,10.5,010.5-013.5,12.0,12.0,0.1518040418610094,0.22806646639487177,0.09231223194632186,0.0025214841318927338,0.1642232667427056,12.855512008357891,6.251209767729767e-28,200
ZCR_z,10.5,010.5-013.5,12.0,12.0,0.24345332081274534,0.20176087021585257,0.10381184908441504,-0.005298548089330343,0.2307199061511418,15.247417205367508,2.7627665242008816e-35,200
MEANt_z,10.5,010.5-013.5,12.0,12.0,-0.03918551841161788,-0.0012905980817795467,0.07952839675137179,0.007424179113771103,0.07110576989199313,-9.270143123214432,3.1331167829629746e-17,200
VARt_z,10.5,010.5-013.5,12.0,12.0,0.0786587735043432,-0.017491170070264336,0.08686315633851815,-0.002026202048719775,0.07196585677710339,15.855544812076367,3.800985607164917e-37,200
SKEWt_z,10.5,010.5-013.5,12.0,12.0,-0.0023815093157101147,-0.0005819162599976969,0.06687754424840155,0.002587791257090434,0.07354895487939164,-0.9555067474564576,0.34048078168697027,200
KURTt_z,10.5,010.5-013.5,12.0,12.0,-0.048724276712052796,0.003433618294936492,0.06228261563964144,-0.002902718379432406,0.0724180360781751,-8.948250015107925,2.5416304604234145e-16,200
LEQt_z,10.5,010.5-013.5,12.0,12.0,0.09115245241655244,-0.03681940682649059,0.06864155065113633,0.0018956582834415267,0.10632575107854932,11.871834199763736,6.33068038956026e-25,200
BGNt_z,10.5,010.5-013.5,12.0,12.0,-0.04441960106557957,-0.039892495979283696,0.06657560166390016,0.008278954091057208,0.12414953615125277,-6.003003614059843,9.035532620225928e-09,200
SNRt_z,10.5,010.5-013.5,12.0,12.0,-0.025361788415381115,-0.04359583977939203,0.06781676889203947,-5.840530547729261e-05,0.0913751875840101,-3.9162040061530075,0.00012356190050699163,200
MED_z,10.5,010.5-013.5,12.0,12.0,-0.03327056748758252,-0.0013917309489663867,0.07814140303957626,0.0018799977840206672,0.06693732689383475,-7.42641041089445,3.2018850356418258e-12,200
Ht_z,10.5,010.5-013.5,12.0,12.0,-0.20600252214162812,-0.11559357020644473,0.07977329616420685,0.013450987279530688,0.17368070547314962,-17.869234725198314,3.0908278589066665e-43,200
ACTtFraction_z,10.5,010.5-013.5,12.0,12.0,0.021202225942367058,0.06475658890648979,0.07555012212942558,-0.009978749750760331,0.10815520933540847,4.077155320045226,6.58851931152777e-05,200
ACTtCount_z,10.5,010.5-013.5,12.0,12.0,0.09969009264166605,0.05762611233779579,0.07142208227748416,-0.005947383228034104,0.1044034094666554,14.309298118995272,2.110444859478441e-32,200
ACTtMean_z,10.5,010.5-013.5,12.0,12.0,-0.00834591252031404,-0.06535181494737527,0.05523730668580022,0.010206140472404458,0.10752566699593963,-2.4400281053971615,0.015561773197001392,200
EVNtFraction_z,10.5,010.5-013.5,12.0,12.0,0.07974729065036897,0.051239957775557225,0.07576208574881459,-0.006320845350211162,0.10608016283136976,11.474221190033665,1.0149073246322745e-23,200
EVNtMean_z,10.5,010.5-013.5,12.0,12.0,-0.03463830283005088,-0.013256021622731897,0.07767865686585147,5.71070629135495e-05,0.059259365576134884,-8.27999401371996,1.7755479407582722e-14,200
EVNtCount_z,10.5,010.5-013.5,12.0,12.0,0.09465001603732194,0.02477070559715248,0.07360006226577051,0.0046741853237996,0.09456585728837906,13.45570629078258,8.947128387654187e-30,200
MEANf_z,11.0,011.0-014.0,12.5,12.5,-0.04904374018898495,-0.0252455490662486,0.06205947396507531,-0.007554786077398591,0.07032260032610992,-8.343582478632461,1.192802792312996e-14,200
VARf_z,11.0,011.0-014.0,12.5,12.5,-0.12285010530755977,0.000916532712107764,0.06702380614807274,-0.0018800264733524774,0.06534013486377484,-26.182609889825216,2.2116307362805294e-66,200
SKEWf_z,11.0,011.0-014.0,12.5,12.5,0.06901269112534789,0.08685220301653444,0.09414911567263495,0.00021197533756297488,0.14519263690273668,6.701366367031536,2.075635001077484e-10,200
KURTf_z,11.0,011.0-014.0,12.5,12.5,0.15293022740800022,0.06350464590441621,0.07058276860808854,-0.0030746497188962373,0.11749678858613358,18.777041967191455,6.22269075984604e-46,200
NBPEAKS_z,11.0,011.0-014.0,12.5,12.5,-0.1762510114670129,-0.021815029629527066,0.06588560518540916,0.0032990809266219175,0.11930589451191652,-21.283288376255243,3.5463447623526253e-53,200
LEQf_z,11.0,011.0-014.0,12.5,12.5,0.11623889385686903,0.00819175590837575,0.06840946849627272,0.00889346613160877,0.09760056056661917,15.554148343664838,3.1732093138102595e-36,200
ENRf_z,11.0,011.0-014.0,12.5,12.5,0.04676674445057757,-0.02362598334282756,0.07081078011898626,0.006101699790975678,0.10151929886114766,5.6648399188389025,5.102075435055428e-08,200
BGNf_z,11.0,011.0-014.0,12.5,12.5,-0.06138371860554812,-0.05170836526722174,0.06462647450838202,-0.0002824539210642911,0.1261935180319081,-6.847438643647005,9.134656194326004e-11,200
SNRf_z,11.0,011.0-014.0,12.5,12.5,0.008362337943604524,-0.022064530278250814,0.07310851846061615,-0.005655381649257951,0.10244496909045592,1.935092502616221,0.05439639183839083,200
Hf_z,11.0,011.0-014.0,12.5,12.5,0.21020061421106465,0.23655608977378162,0.10005819377268127,0.0002252892110170651,0.15894097865093987,18.683032840191323,1.1790491055398513e-45,200
EAS_z,11.0,011.0-014.0,12.5,12.5,-0.1498521950652884,-0.15060120952591247,0.061684470408979154,-0.01973306405446077,0.1575743194634541,-11.678060259203122,2.4523031170099305e-24,200
ECU_z,11.0,011.0-014.0,12.5,12.5,-0.11891289025855815,-0.157900871599794,0.06675986092210526,-0.02029008822023485,0.15382323873169357,-9.06714130789503,1.1770205987681221e-16,200
ECV_z,11.0,011.0-014.0,12.5,12.5,-0.26404447771100514,-0.17017221802710208,0.06229042296220507,-0.01890772540150091,0.17457148635438144,-19.85866804435867,4.2640446806191665e-49,200
EPS_z,11.0,011.0-014.0,12.5,12.5,-0.07136875433842423,-0.07608916080954363,0.07050008977993838,-0.004770788216362348,0.12483337027150382,-7.544757200053223,1.5851385159137756e-12,200
EPS_KURT_z,11.0,011.0-014.0,12.5,12.5,-0.24290249489907173,-0.14468998428311197,0.058104954395675396,0.006545068629577773,0.16585204312029694,-21.27029132750962,3.859519264750341e-53,200
EPS_SKEW_z,11.0,011.0-014.0,12.5,12.5,-0.17875416188316848,-0.19367787175086446,0.053616880045645604,-0.00297334849165142,0.19800856521219176,-12.55458873896993,5.227250458527024e-27,200
ACI_z,11.0,011.0-014.0,12.5,12.5,-0.1313550192589799,0.0031865469174183355,0.0666760555675327,-0.0038379881471638294,0.07122662950379799,-25.318664674743065,3.7871324396646034e-64,200
NDSI_z,11.0,011.0-014.0,12.5,12.5,0.3771824056595934,0.35498742079450196,0.1323213726664868,-0.01743501620148293,0.2787858987334138,20.017989162295873,1.4738905428469466e-49,200
rBA_z,11.0,011.0-014.0,12.5,12.5,-0.09975918036949845,0.02128088475679271,0.06067426730934036,-0.002248127121451631,0.06929942992935194,-19.899363403892064,3.249819575438739e-49,200
AnthroEnergy_z,11.0,011.0-014.0,12.5,12.5,-0.0016342301586405065,0.013691604674463152,0.07186975511219275,-0.001527821501828765,0.06584242299106641,-0.02285525938762721,0.9817886297616037,200
BioEnergy_z,11.0,011.0-014.0,12.5,12.5,0.09127246391661177,0.023458527647890248,0.07404866148347311,0.00419940148423862,0.07053490965896143,17.458008581085135,5.2774887594500096e-42,200
BI_z,11.0,011.0-014.0,12.5,12.5,0.03882245746639677,0.06511702130683727,0.12333523601201876,0.012291437143690324,0.3163832421430924,1.1859202311037085,0.2370678586101419,200
ROU_z,11.0,011.0-014.0,12.5,12.5,0.0883467079838427,-0.011864189339342418,0.07222328236356854,0.002639092837599286,0.06948957095709477,17.442742856091257,5.86542243467002e-42,200
ADI_z,11.0,011.0-014.0,12.5,12.5,-0.013073518970921703,0.008450085462976487,0.07927702174156966,-0.016406917828112145,0.16841765738218045,0.2799075789268448,0.779839146779044,200
AEI_z,11.0,011.0-014.0,12.5,12.5,-0.04894532933016553,-0.05231290931695491,0.09107498020360326,-0.013888584095518923,0.15279011167668452,-3.244825468051613,0.0013786254593757949,200
LFC_z,11.0,011.0-014.0,12.5,12.5,-0.0736472467209288,-0.12886242065168177,0.0976305201466173,0.010903897285426498,0.1748750366803477,-6.837646861313615,9.654444120527147e-11,200
MFC_z,11.0,011.0-014.0,12.5,12.5,-0.2193923397079293,-0.1630791180785283,0.07338447039233226,-0.002253605788622667,0.1495045038145074,-20.539885728540053,4.634470279565703e-51,200
HFC_z,11.0,011.0-014.0,12.5,12.5,-0.050368172924687774,-0.02188291356188188,0.06511784344563867,-0.00479871187024397,0.14138345374540573,-4.558167744952343,8.99810840701271e-06,200
ACTspFract_z,11.0,011.0-014.0,12.5,12.5,-0.07735075444627099,-0.05025640008530216,0.06910632850382735,0.0013704791000904034,0.11025969034513244,-10.096948012417386,1.284789826279395e-19,200
ACTspCount_z,11.0,011.0-014.0,12.5,12.5,-0.16503926360340584,-0.07353146324976863,0.060603551917537496,0.0013916382864585432,0.10292901309521493,-22.867103411639945,1.3750836421705438e-57,200
ACTspMean_z,11.0,011.0-014.0,12.5,12.5,-0.10811526006082531,-0.17761586341101804,0.059527138160414134,-0.020193317933897142,0.18709668106132016,-6.645783467710586,2.828761198917898e-10,200
EVNspFract_z,11.0,011.0-014.0,12.5,12.5,-0.08492614339136632,0.05199253840078768,0.07798010124445771,0.0034821406582533276,0.09962920863930948,-12.549351343514962,5.423839913600757e-27,200
EVNspMean_z,11.0,011.0-014.0,12.5,12.5,0.05863848293210132,0.0007034247697410253,0.07475077394205308,-0.006830768153858906,0.08201825584522705,11.28864566187461,3.683115736971489e-23,200
EVNspCount_z,11.0,011.0-014.0,12.5,12.5,-0.01872959258280672,-0.035474523515546835,0.06545680289398481,0.003468141052842438,0.10932813671576487,-2.87138671750122,0.004529228469729812,200
TFSD_z,11.0,011.0-014.0,12.5,12.5,-0.12205097775498377,-0.025541014971740838,0.09121095604431788,-0.006596879671740622,0.11406149204653973,-14.314800587936842,2.0297366355315987e-32,200
H_Havrda_z,11.0,011.0-014.0,12.5,12.5,0.10253320153477054,0.023522815808182267,0.0645700615052992,-0.00683169818769665,0.09159675087123888,16.88545968759369,2.8093283213808946e-40,200
H_Renyi_z,11.0,011.0-014.0,12.5,12.5,0.10407776799739883,0.13525033123533037,0.09612751627118929,0.0014377478800570512,0.13763616107990265,10.546277036012688,6.09687503981384e-21,200
H_pairedShannon_z,11.0,011.0-014.0,12.5,12.5,0.23327667720229578,0.22761359484471805,0.08450763768294478,-0.012748504220862086,0.16277456269061089,21.375093411570287,1.9517861688283578e-53,200
H_gamma_z,11.0,011.0-014.0,12.5,12.5,0.044394013223003854,0.07101027710792478,0.07113446227558413,-0.0053371131978146935,0.12145480350332058,5.790667098192597,2.6999997651231808e-08,200
H_GiniSimpson_z,11.0,011.0-014.0,12.5,12.5,0.11092203845650708,0.10046000474015691,0.06657182466748768,0.00016029916646792043,0.10368650155855476,15.107150066930046,7.442077023802527e-35,200
RAOQ_z,11.0,011.0-014.0,12.5,12.5,0.4233259366082715,0.40219602872626825,0.08623985368898165,-0.0049933936850841045,0.15254395115789515,39.70888398586455,1.5804753002504629e-96,200
AGI_z,11.0,011.0-014.0,12.5,12.5,-0.006848029962791236,-0.0008381089837138644,0.050248976890109584,-0.008140025378072166,0.06750325507292483,0.2706769379995444,0.7869200500763942,200
nROI_z,11.0,011.0-014.0,12.5,12.5,-0.05937378332861143,0.02962547596547235,0.06710402284918734,0.004613410108673126,0.13523942540619133,-6.691211272556602,2.1966657889405895e-10,200
aROI_z,11.0,011.0-014.0,12.5,12.5,0.3157750273471952,0.20366080667089864,0.08994057913069761,0.013401257883391296,0.17235623951860374,24.81030491706862,8.158290876684083e-63,200
ZCR_z,11.0,011.0-014.0,12.5,12.5,0.2996450415001093,0.15806900214030062,0.10618559451906348,-0.014373353405359461,0.20577714873370345,21.581068434602557,5.1305694742261856e-54,200
MEANt_z,11.0,011.0-014.0,12.5,12.5,-0.10411451199952802,-0.01514650695872275,0.06048384555036704,-0.0069350306769898565,0.07145912798332674,-19.23232823422963,2.8538509534322206e-47,200
VARt_z,11.0,011.0-014.0,12.5,12.5,0.07658532719993515,-0.01477040325595118,0.04573039408314085,-0.0008694438263999738,0.06850764433402025,15.989104386931963,1.4865464695419853e-37,200
SKEWt_z,11.0,011.0-014.0,12.5,12.5,-0.05449689978177914,-0.01950592231063267,0.07543409374551095,-0.0028591490625221134,0.07788615888873032,-9.376095629769322,1.563389291365139e-17,200
KURTt_z,11.0,011.0-014.0,12.5,12.5,0.016403809195621732,-0.01210254696644355,0.07053400547678026,-0.004994983051305376,0.06910271195804085,4.3793450874090025,1.922782214332023e-05,200
LEQt_z,11.0,011.0-014.0,12.5,12.5,0.030170510161113332,-0.03167120374592129,0.07276391093331769,8.750445476458091e-06,0.10076285685508238,4.233223529602679,3.516566653478639e-05,200
BGNt_z,11.0,011.0-014.0,12.5,12.5,0.008151717605067716,-0.06286144423205495,0.08026455357301333,0.007344960242832976,0.12800043019834034,0.08913463817651339,0.9290645511421874,200
SNRt_z,11.0,011.0-014.0,12.5,12.5,-0.011397155769696703,-0.05478165568748302,0.06898601042048975,-0.003143162465037892,0.09260198840018813,-1.2605462881358063,0.2089483691285005,200
MED_z,11.0,011.0-014.0,12.5,12.5,0.08745919805025835,0.005850090657437847,0.07525611471501188,0.007509119725716542,0.07558356306160381,14.959136682562091,2.119057602666323e-34,200
Ht_z,11.0,011.0-014.0,12.5,12.5,-0.12182784172200505,-0.08317142254910735,0.08335689084659499,-0.009162906065367791,0.15963626164355274,-9.980957858138586,2.8038888143018147e-19,200
ACTtFraction_z,11.0,011.0-014.0,12.5,12.5,0.02830675560801982,0.07134636747591713,0.07600995934332569,0.013712126645087808,0.11817017450417644,1.7466270405187703,0.0822449547479325,200
ACTtCount_z,11.0,011.0-014.0,12.5,12.5,0.024412829816792228,0.052077426200397785,0.06861466934731403,0.014636473296321706,0.12141729938721688,1.1387056088071479,0.2561949079017471,200
ACTtMean_z,11.0,011.0-014.0,12.5,12.5,-0.1419552515659696,-0.04531169914596446,0.07479283052074436,-0.0038681395505059503,0.11316732275337446,-17.25627697553519,2.1345276250854063e-41,200
